X,Y,Z,phie,vsh,kv,sw,Facies,WellID
3500.00000,13020.00000,62.37500,0.37912,0.00541,7737.80170,0.15602,2.00000,44.00000
3500.00000,13020.00000,62.87500,0.39297,0.02139,8702.80910,0.16930,2.00000,44.00000
6900.00000,10220.00000,24.62500,0.34807,0.06223,6334.24150,0.21465,2.00000,45.00000
6900.00000,10220.00000,25.12500,0.33958,0.07292,5557.76220,0.15107,2.00000,45.00000
6900.00000,10220.00000,25.62500,0.34914,0.03174,6377.73080,0.17032,2.00000,45.00000
6900.00000,10220.00000,26.12500,0.34804,0.04027,6231.99910,0.12710,2.00000,45.00000
6900.00000,10220.00000,26.62500,0.35149,0.04901,6214.88290,0.11256,2.00000,45.00000
6900.00000,10220.00000,27.12500,0.35961,0.01721,6697.41420,0.10449,2.00000,45.00000
6900.00000,10220.00000,27.62500,0.36143,0.01018,6772.65420,0.08432,2.00000,45.00000
6900.00000,10220.00000,28.12500,0.35576,0.03686,6488.02820,0.05054,2.00000,45.00000
6900.00000,10220.00000,28.62500,0.35641,0.01866,6561.94750,0.06066,2.00000,45.00000
6900.00000,10220.00000,29.12500,0.34454,0.03795,5553.17080,0.08199,2.00000,45.00000
6900.00000,10220.00000,29.62500,0.35244,0.01345,6226.52580,0.10205,2.00000,45.00000
6900.00000,10220.00000,46.62500,0.35058,0.02432,6035.86210,0.26772,2.00000,45.00000
6900.00000,10220.00000,47.12500,0.33953,0.04461,5009.42310,0.81622,2.00000,45.00000
6900.00000,10220.00000,47.62500,0.31468,0.07198,2884.37560,0.87417,2.00000,45.00000
6900.00000,10220.00000,48.12500,0.32238,0.04840,3270.72240,0.70698,2.00000,45.00000
6900.00000,10220.00000,48.62500,0.34638,0.00516,5415.47710,0.99515,2.00000,45.00000
6900.00000,10220.00000,52.12500,0.30779,0.16805,634.61905,0.33959,2.00000,45.00000
6900.00000,10220.00000,54.12500,0.39740,0.00386,9371.95380,0.16211,2.00000,45.00000
6900.00000,10220.00000,54.62500,0.40815,0.00038,9619.85760,0.20354,2.00000,45.00000
6900.00000,10220.00000,57.12500,0.34107,0.08606,5838.84060,0.40531,2.00000,45.00000
6900.00000,10220.00000,59.12500,0.35226,0.00717,6501.01110,0.15924,2.00000,45.00000
6900.00000,10220.00000,62.12500,0.33202,0.07407,4262.32240,0.52410,2.00000,45.00000
6900.00000,10220.00000,64.12500,0.36030,0.04633,6752.09550,0.11235,2.00000,45.00000
6900.00000,10220.00000,64.62500,0.35440,0.05323,6418.12440,0.16196,2.00000,45.00000
6900.00000,10220.00000,65.62500,0.37603,0.00000,7515.68290,0.19452,2.00000,45.00000
6900.00000,10220.00000,66.12500,0.37537,0.00000,7478.86430,0.20944,2.00000,45.00000
6900.00000,10220.00000,66.62500,0.38630,0.00887,8046.39240,0.17249,2.00000,45.00000
6900.00000,10220.00000,68.12500,0.32582,0.08381,3667.96820,0.37497,2.00000,45.00000
6900.00000,10220.00000,75.12500,0.34351,0.07393,5469.60140,0.06692,2.00000,45.00000
6900.00000,10220.00000,75.62500,0.34078,0.05985,5158.37310,0.05906,2.00000,45.00000
7700.00000,12460.00000,44.37500,0.35556,0.02857,6538.40780,0.17639,2.00000,46.00000
7700.00000,12460.00000,44.87500,0.36345,0.01557,7201.97220,0.18540,2.00000,46.00000
7700.00000,12460.00000,45.37500,0.36503,0.00039,7193.07920,0.31203,2.00000,46.00000
7700.00000,12460.00000,45.87500,0.36727,0.00346,7251.17700,0.51937,2.00000,46.00000
7700.00000,12460.00000,48.87500,0.32230,0.11014,3482.46280,0.14316,2.00000,46.00000
7700.00000,12460.00000,49.37500,0.31971,0.12529,3331.22520,0.14804,2.00000,46.00000
7700.00000,12460.00000,49.87500,0.29896,0.17444,2092.38270,0.22111,2.00000,46.00000
7700.00000,12460.00000,50.37500,0.29067,0.19896,1724.61170,0.28307,2.00000,46.00000
7700.00000,12460.00000,50.87500,0.29021,0.18877,1751.65060,0.16491,2.00000,46.00000
7700.00000,12460.00000,51.37500,0.31788,0.08216,3145.87390,0.19432,2.00000,46.00000
7700.00000,12460.00000,51.87500,0.30751,0.10670,2445.82140,0.18801,2.00000,46.00000
7700.00000,12460.00000,52.37500,0.31227,0.05285,2658.02770,0.17290,2.00000,46.00000
7700.00000,12460.00000,54.37500,0.31840,0.05560,3094.56500,0.13582,2.00000,46.00000
7700.00000,12460.00000,54.87500,0.32307,0.05145,3416.22940,0.15656,2.00000,46.00000
7700.00000,12460.00000,55.37500,0.33544,0.02747,4117.26530,0.25275,2.00000,46.00000
7700.00000,12460.00000,61.87500,0.35340,0.06808,6287.80780,0.09450,2.00000,46.00000
7700.00000,12460.00000,62.37500,0.36436,0.04421,6913.71170,0.10441,2.00000,46.00000
7700.00000,12460.00000,62.87500,0.36082,0.03449,6764.65130,0.07242,2.00000,46.00000
7700.00000,12460.00000,67.87500,0.34941,0.07808,5881.81920,0.20379,2.00000,46.00000
10100.00000,2380.00000,41.37500,0.34275,0.05984,5355.33830,0.25297,2.00000,47.00000
10100.00000,2380.00000,41.87500,0.32376,0.16692,2169.16950,0.67282,2.00000,47.00000
10100.00000,2380.00000,42.37500,0.34772,0.13367,5093.57070,0.21887,2.00000,47.00000
10100.00000,2380.00000,43.37500,0.34219,0.07573,5154.42060,0.11588,2.00000,47.00000
10100.00000,2380.00000,43.87500,0.34000,0.10284,4614.03470,0.07314,2.00000,47.00000
10100.00000,2380.00000,44.37500,0.35101,0.07071,5978.34090,0.07548,2.00000,47.00000
10100.00000,2380.00000,44.87500,0.35206,0.10634,6052.16990,0.04888,2.00000,47.00000
10100.00000,2380.00000,52.37500,0.35920,0.00037,6677.52230,0.28032,2.00000,47.00000
10100.00000,2380.00000,64.37500,0.38741,0.00000,8119.46380,0.25604,2.00000,47.00000
10100.00000,2380.00000,65.87500,0.36188,0.00001,6759.07320,0.82505,2.00000,47.00000
10100.00000,2380.00000,66.87500,0.36587,0.01388,6802.82630,0.57407,2.00000,47.00000
10100.00000,2380.00000,67.87500,0.33248,0.10077,2236.10820,0.45591,2.00000,47.00000
10100.00000,2380.00000,68.37500,0.34323,0.09574,1850.92390,0.85478,2.00000,47.00000
10100.00000,2380.00000,68.87500,0.33187,0.16865,58.64567,0.66940,2.00000,47.00000
10100.00000,2380.00000,71.87500,0.35283,0.14411,6120.61760,0.16950,2.00000,47.00000
10100.00000,2380.00000,72.37500,0.30593,0.22814,2610.56280,0.28043,2.00000,47.00000
5500.00000,9380.00000,28.12500,0.32147,0.00000,7166.10030,0.15253,2.00000,48.00000
5500.00000,9380.00000,28.62500,0.35577,0.00000,6814.54620,0.15141,2.00000,48.00000
5500.00000,9380.00000,29.12500,0.35459,0.00000,6778.83850,0.16655,2.00000,48.00000
5500.00000,9380.00000,29.62500,0.35402,0.00000,6602.21650,0.16329,2.00000,48.00000
5500.00000,9380.00000,30.12500,0.34548,0.00706,5681.33630,0.14378,2.00000,48.00000
5500.00000,9380.00000,30.62500,0.32427,0.03002,3842.32840,0.18320,2.00000,48.00000
5500.00000,9380.00000,31.12500,0.31888,0.00200,3526.55210,0.08659,2.00000,48.00000
5500.00000,9380.00000,31.62500,0.28569,0.04843,1435.41190,0.19648,2.00000,48.00000
5500.00000,9380.00000,32.12500,0.29752,0.10575,1919.73940,0.29891,2.00000,48.00000
5500.00000,9380.00000,32.62500,0.29495,0.15469,1898.67920,0.33387,2.00000,48.00000
5500.00000,9380.00000,34.62500,0.34459,0.07258,5362.46160,0.27799,2.00000,48.00000
5500.00000,9380.00000,36.12500,0.36348,0.15357,3992.11120,0.15141,2.00000,48.00000
5500.00000,9380.00000,36.62500,0.34898,0.09355,5601.51970,0.17260,2.00000,48.00000
5500.00000,9380.00000,57.12500,0.32332,0.13542,3993.89980,0.13916,2.00000,48.00000
5500.00000,9380.00000,58.12500,0.32157,0.12204,3923.87160,0.08376,2.00000,48.00000
5500.00000,9380.00000,60.62500,0.38037,0.32074,1281.93410,0.15506,2.00000,48.00000
5500.00000,9380.00000,61.12500,0.36065,0.16982,3313.54110,0.11900,2.00000,48.00000
5500.00000,9380.00000,61.62500,0.31284,0.24477,34.78232,0.13936,2.00000,48.00000
5500.00000,9380.00000,62.62500,0.34280,0.14633,4924.45990,0.13567,2.00000,48.00000
5500.00000,9380.00000,63.12500,0.35408,0.12635,6053.62460,0.13366,2.00000,48.00000
7900.00000,5460.00000,29.12500,0.35447,0.11287,6324.03320,0.10514,2.00000,49.00000
7900.00000,5460.00000,29.62500,0.34502,0.09427,5557.56340,0.12305,2.00000,49.00000
7900.00000,5460.00000,30.12500,0.36216,0.12166,6815.94200,0.07864,2.00000,49.00000
7900.00000,5460.00000,30.62500,0.34631,0.18532,5582.92860,0.07006,2.00000,49.00000
7900.00000,5460.00000,31.12500,0.35108,0.16227,6003.67220,0.09857,2.00000,49.00000
7900.00000,5460.00000,31.62500,0.37811,0.19120,7652.39860,0.15639,2.00000,49.00000
7900.00000,5460.00000,32.12500,0.42516,0.08970,10583.14100,0.15283,2.00000,49.00000
7900.00000,5460.00000,32.62500,0.40764,0.09770,9682.47480,0.09924,2.00000,49.00000
7900.00000,5460.00000,33.12500,0.37437,0.06527,7428.01970,0.13149,2.00000,49.00000
7900.00000,5460.00000,33.62500,0.38103,0.03620,7861.67120,0.13432,2.00000,49.00000
7900.00000,5460.00000,34.12500,0.38238,0.00843,7843.17800,0.10111,2.00000,49.00000
7900.00000,5460.00000,34.62500,0.37000,0.03898,7186.00020,0.10155,2.00000,49.00000
7900.00000,5460.00000,35.12500,0.37389,0.00538,7400.88500,0.09653,2.00000,49.00000
7900.00000,5460.00000,35.62500,0.36995,0.00642,7101.65870,0.13864,2.00000,49.00000
7900.00000,5460.00000,36.12500,0.37604,0.00346,7295.65740,0.15485,2.00000,49.00000
7900.00000,5460.00000,36.62500,0.36723,0.02407,6964.13450,0.07751,2.00000,49.00000
7900.00000,5460.00000,37.12500,0.37057,0.00921,7241.86960,0.07717,2.00000,49.00000
7900.00000,5460.00000,37.62500,0.35997,0.05674,6592.43610,0.05057,2.00000,49.00000
7900.00000,5460.00000,38.12500,0.35450,0.07007,6294.83010,0.07534,2.00000,49.00000
7900.00000,5460.00000,38.62500,0.35609,0.03709,6465.46460,0.11321,2.00000,49.00000
7900.00000,5460.00000,39.12500,0.34899,0.06000,5663.68180,0.12686,2.00000,49.00000
7900.00000,5460.00000,39.62500,0.35602,0.04551,6451.10650,0.18052,2.00000,49.00000
7900.00000,5460.00000,40.12500,0.35174,0.05046,6034.41790,0.15969,2.00000,49.00000
7900.00000,5460.00000,41.62500,0.34052,0.07454,4961.18500,0.23214,2.00000,49.00000
7900.00000,5460.00000,42.12500,0.33231,0.10520,2740.64870,0.23049,2.00000,49.00000
7900.00000,5460.00000,45.12500,0.31291,0.00000,3740.81110,0.18238,2.00000,49.00000
7900.00000,5460.00000,45.62500,0.29860,0.00042,4246.69610,0.20620,2.00000,49.00000
7900.00000,5460.00000,49.12500,0.34025,0.13498,4929.01340,0.04687,2.00000,49.00000
7900.00000,5460.00000,50.62500,0.32046,0.18865,3321.90540,0.08834,2.00000,49.00000
7900.00000,5460.00000,51.12500,0.33253,0.15692,4262.46990,0.13801,2.00000,49.00000
7900.00000,5460.00000,51.62500,0.22822,0.38197,367.53507,0.17674,2.00000,49.00000
7900.00000,5460.00000,52.12500,0.26567,0.33131,1064.74030,0.15005,2.00000,49.00000
7900.00000,5460.00000,52.62500,0.29023,0.18806,1681.02590,0.24379,2.00000,49.00000
7900.00000,5460.00000,53.12500,0.25769,0.31057,667.60658,0.97569,2.00000,49.00000
7900.00000,5460.00000,53.62500,0.24587,0.25306,525.83101,0.80370,2.00000,49.00000
7900.00000,5460.00000,54.12500,0.22389,0.36633,439.37004,0.69404,2.00000,49.00000
7900.00000,5460.00000,54.62500,0.26978,0.23120,1084.70620,0.45171,2.00000,49.00000
7900.00000,5460.00000,55.12500,0.20576,0.36207,197.83270,0.34314,2.00000,49.00000
7900.00000,5460.00000,57.12500,0.30596,0.14176,2034.89480,0.26930,2.00000,49.00000
7900.00000,5460.00000,61.62500,0.37733,0.01493,7640.80800,0.17166,2.00000,49.00000
7900.00000,5460.00000,62.12500,0.37154,0.03404,7283.15240,0.19881,2.00000,49.00000
7900.00000,5460.00000,63.12500,0.34762,0.07068,6908.19610,0.20203,2.00000,49.00000
7900.00000,5460.00000,63.62500,0.34683,0.05864,6307.45430,0.12782,2.00000,49.00000
7900.00000,5460.00000,68.12500,0.34348,0.08779,5456.85580,0.14150,2.00000,49.00000
7900.00000,5460.00000,68.62500,0.32411,0.11771,3959.74240,0.28408,2.00000,49.00000
7900.00000,5460.00000,69.12500,0.33997,0.06729,5142.60700,0.17965,2.00000,49.00000
9300.00000,3220.00000,29.37500,0.36001,0.03618,6726.01540,0.14261,2.00000,50.00000
9300.00000,3220.00000,29.87500,0.36611,0.00800,6999.77170,0.13719,2.00000,50.00000
9300.00000,3220.00000,30.37500,0.37244,0.00000,7321.05790,0.14177,2.00000,50.00000
9300.00000,3220.00000,30.87500,0.36945,0.00000,7239.01320,0.25528,2.00000,50.00000
9300.00000,3220.00000,31.37500,0.37000,0.00113,7527.66940,0.20301,2.00000,50.00000
9300.00000,3220.00000,31.87500,0.37079,0.00030,7274.38830,0.29846,2.00000,50.00000
9300.00000,3220.00000,32.37500,0.35840,0.00321,6789.73240,0.33965,2.00000,50.00000
9300.00000,3220.00000,32.87500,0.33898,0.00122,5784.55270,0.42221,2.00000,50.00000
9300.00000,3220.00000,33.37500,0.32566,0.02222,4083.53240,0.25773,2.00000,50.00000
9300.00000,3220.00000,33.87500,0.30517,0.12601,2753.65860,0.22450,2.00000,50.00000
9300.00000,3220.00000,34.37500,0.28319,0.16916,1891.05230,0.23586,2.00000,50.00000
9300.00000,3220.00000,34.87500,0.25981,0.22102,1819.59500,0.23725,2.00000,50.00000
9300.00000,3220.00000,36.37500,0.27895,0.17603,1518.93910,0.28353,2.00000,50.00000
9300.00000,3220.00000,36.87500,0.30441,0.14833,2459.67320,0.20630,2.00000,50.00000
9300.00000,3220.00000,39.87500,0.34426,0.08739,5492.55800,0.06878,2.00000,50.00000
9300.00000,3220.00000,40.37500,0.36000,0.04565,6707.90580,0.12572,2.00000,50.00000
9300.00000,3220.00000,40.87500,0.35918,0.04724,6596.38550,0.14350,2.00000,50.00000
9300.00000,3220.00000,41.37500,0.34996,0.06074,5902.11180,0.15141,2.00000,50.00000
9300.00000,3220.00000,42.87500,0.30756,0.14437,2532.93710,0.20875,2.00000,50.00000
9300.00000,3220.00000,43.37500,0.31176,0.15334,2695.45210,0.23915,2.00000,50.00000
9300.00000,3220.00000,43.87500,0.28730,0.23424,1610.04980,0.24421,2.00000,50.00000
9300.00000,3220.00000,44.37500,0.28285,0.20779,1535.88560,0.33560,2.00000,50.00000
9300.00000,3220.00000,44.87500,0.29758,0.14755,2075.80820,0.29263,2.00000,50.00000
9300.00000,3220.00000,45.37500,0.25822,0.16583,792.23774,0.68202,2.00000,50.00000
9300.00000,3220.00000,45.87500,0.25440,0.21055,714.92042,0.71222,2.00000,50.00000
9300.00000,3220.00000,46.37500,0.21794,0.23419,201.21440,0.84537,2.00000,50.00000
9300.00000,3220.00000,46.87500,0.25713,0.25265,645.41400,0.40325,2.00000,50.00000
9300.00000,3220.00000,47.37500,0.13336,0.34909,27.88762,0.84592,2.00000,50.00000
9300.00000,3220.00000,47.87500,0.15230,0.27949,40.48718,0.80598,2.00000,50.00000
9300.00000,3220.00000,48.37500,0.27639,0.17060,1265.44840,0.22005,2.00000,50.00000
9300.00000,3220.00000,48.87500,0.30375,0.11717,2616.84000,0.19642,2.00000,50.00000
9300.00000,3220.00000,49.37500,0.33373,0.09570,4456.91430,0.11292,2.00000,50.00000
9300.00000,3220.00000,50.87500,0.33843,0.10238,4819.07540,0.08644,2.00000,50.00000
9300.00000,3220.00000,51.37500,0.33719,0.07142,4615.30560,0.15588,2.00000,50.00000
9300.00000,3220.00000,51.87500,0.31588,0.09121,2932.36460,0.26821,2.00000,50.00000
9300.00000,3220.00000,55.37500,0.30855,0.07939,3945.71710,0.46246,2.00000,50.00000
9300.00000,3220.00000,55.87500,0.33226,0.08565,4881.04340,0.22508,2.00000,50.00000
9300.00000,3220.00000,56.37500,0.34556,0.09022,5683.26780,0.22551,2.00000,50.00000
9300.00000,3220.00000,56.87500,0.34275,0.07610,5428.63820,0.22997,2.00000,50.00000
9300.00000,3220.00000,57.87500,0.31497,0.10753,2942.69430,0.11637,2.00000,50.00000
9300.00000,3220.00000,58.37500,0.31439,0.14695,2916.90100,0.06101,2.00000,50.00000
9300.00000,3220.00000,60.87500,0.32693,0.05523,4129.22550,0.16484,2.00000,50.00000
9300.00000,3220.00000,70.87500,0.34598,0.01281,6253.21300,0.12856,2.00000,50.00000
9300.00000,3220.00000,71.37500,0.34560,0.00142,6234.53710,0.09784,2.00000,50.00000
9300.00000,3220.00000,71.87500,0.35221,0.00913,6246.65230,0.08799,2.00000,50.00000
9300.00000,3220.00000,72.87500,0.33893,0.03970,4973.79080,0.11609,2.00000,50.00000
6900.00000,13580.00000,36.50000,0.33024,0.09585,4263.65700,0.08857,2.00000,51.00000
6900.00000,13580.00000,37.00000,0.32631,0.08619,3892.47250,0.17861,2.00000,51.00000
6900.00000,13580.00000,37.50000,0.33811,0.08143,4977.22960,0.23744,2.00000,51.00000
6900.00000,13580.00000,38.00000,0.31169,0.17113,2986.60830,0.25606,2.00000,51.00000
6900.00000,13580.00000,38.50000,0.29317,0.20242,1936.88970,0.26143,2.00000,51.00000
6900.00000,13580.00000,40.50000,0.27000,0.15639,1144.41780,0.31879,2.00000,51.00000
6900.00000,13580.00000,41.00000,0.28769,0.15553,1623.18780,0.17534,2.00000,51.00000
6900.00000,13580.00000,41.50000,0.31636,0.09770,3027.05850,0.12817,2.00000,51.00000
6900.00000,13580.00000,42.00000,0.33345,0.04496,4408.31950,0.13256,2.00000,51.00000
6900.00000,13580.00000,42.50000,0.34027,0.02603,5125.53650,0.10547,2.00000,51.00000
6900.00000,13580.00000,43.00000,0.34464,0.00146,5561.32420,0.13996,2.00000,51.00000
6900.00000,13580.00000,43.50000,0.33597,0.00883,4667.59370,0.16342,2.00000,51.00000
6900.00000,13580.00000,44.00000,0.33814,0.04545,4831.25370,0.10114,2.00000,51.00000
6900.00000,13580.00000,44.50000,0.34660,0.05222,5710.05290,0.08294,2.00000,51.00000
6900.00000,13580.00000,45.00000,0.34313,0.05202,5375.90570,0.11743,2.00000,51.00000
6900.00000,13580.00000,45.50000,0.35367,0.03784,6401.02590,0.10776,2.00000,51.00000
6900.00000,13580.00000,46.00000,0.34030,0.09104,5185.59270,0.17671,2.00000,51.00000
6900.00000,13580.00000,47.00000,0.36732,0.07607,7088.93570,0.12908,2.00000,51.00000
6900.00000,13580.00000,47.50000,0.38532,0.08094,8426.97030,0.12870,2.00000,51.00000
6900.00000,13580.00000,48.00000,0.36711,0.07945,7080.72700,0.12456,2.00000,51.00000
6900.00000,13580.00000,49.00000,0.35983,0.05139,6700.10130,0.20565,2.00000,51.00000
6900.00000,13580.00000,57.00000,0.29073,0.15488,2009.52060,0.30134,2.00000,51.00000
6900.00000,13580.00000,57.50000,0.32326,0.10598,4061.35210,0.13093,2.00000,51.00000
9100.00000,8540.00000,64.00000,0.31913,0.06223,4637.76940,0.19046,2.00000,52.00000
9100.00000,8540.00000,64.50000,0.35069,0.03083,6465.46340,0.13927,2.00000,52.00000
9100.00000,8540.00000,65.50000,0.35735,0.02648,6927.54510,0.05273,2.00000,52.00000
9100.00000,8540.00000,67.00000,0.35279,0.02008,6685.84290,0.15283,2.00000,52.00000
700.00000,13580.00000,31.12500,0.38353,0.01556,8019.33120,0.10355,2.00000,53.00000
700.00000,13580.00000,34.62500,0.35357,0.04342,6339.02540,0.07841,2.00000,53.00000
700.00000,13580.00000,35.12500,0.35614,0.05193,6547.97980,0.07542,2.00000,53.00000
700.00000,13580.00000,40.62500,0.37093,0.06331,7176.06070,0.14033,2.00000,53.00000
700.00000,13580.00000,41.12500,0.36601,0.06842,6796.31160,0.16998,2.00000,53.00000
700.00000,13580.00000,41.62500,0.35089,0.03612,5588.10830,0.25826,2.00000,53.00000
700.00000,13580.00000,42.12500,0.33589,0.11431,3837.49080,0.15340,2.00000,53.00000
700.00000,13580.00000,42.62500,0.33133,0.11035,3982.25820,0.20544,2.00000,53.00000
700.00000,13580.00000,43.12500,0.35066,0.04019,6093.10050,0.11421,2.00000,53.00000
700.00000,13580.00000,43.62500,0.34897,0.08102,5879.09080,0.11841,2.00000,53.00000
700.00000,13580.00000,44.12500,0.34923,0.08518,6023.59630,0.08200,2.00000,53.00000
700.00000,13580.00000,44.62500,0.34968,0.07093,6074.57880,0.12590,2.00000,53.00000
700.00000,13580.00000,45.12500,0.35029,0.08826,6247.69850,0.20066,2.00000,53.00000
700.00000,13580.00000,45.62500,0.33359,0.09740,4579.27730,0.33585,2.00000,53.00000
700.00000,13580.00000,46.12500,0.34421,0.07459,5507.28680,0.25805,2.00000,53.00000
700.00000,13580.00000,46.62500,0.35523,0.05691,6316.01780,0.16107,2.00000,53.00000
700.00000,13580.00000,47.12500,0.35682,0.08190,6443.66930,0.15253,2.00000,53.00000
700.00000,13580.00000,47.62500,0.36979,0.04111,7172.72000,0.11845,2.00000,53.00000
700.00000,13580.00000,48.12500,0.34490,0.07091,5546.13530,0.14508,2.00000,53.00000
700.00000,13580.00000,48.62500,0.34444,0.08498,5481.09090,0.10414,2.00000,53.00000
700.00000,13580.00000,49.12500,0.35294,0.06914,6276.25670,0.06840,2.00000,53.00000
700.00000,13580.00000,49.62500,0.34968,0.09062,6034.24260,0.06291,2.00000,53.00000
700.00000,13580.00000,50.12500,0.36490,0.08417,6948.02010,0.10154,2.00000,53.00000
700.00000,13580.00000,50.62500,0.35768,0.10395,6510.81320,0.14662,2.00000,53.00000
700.00000,13580.00000,51.12500,0.34599,0.12540,5520.63270,0.14792,2.00000,53.00000
700.00000,13580.00000,51.62500,0.34568,0.08134,5571.83100,0.10094,2.00000,53.00000
700.00000,13580.00000,54.12500,0.36382,0.00120,6843.37190,0.13638,2.00000,53.00000
700.00000,13580.00000,57.12500,0.34808,0.08641,5889.24950,0.06404,2.00000,53.00000
700.00000,13580.00000,57.62500,0.34416,0.07313,5518.66360,0.09155,2.00000,53.00000
700.00000,13580.00000,76.12500,0.31758,0.12150,3038.55060,0.28659,2.00000,53.00000
9100.00000,1820.00000,31.37500,0.37469,0.00570,7440.73860,0.14486,2.00000,54.00000
9100.00000,1820.00000,32.37500,0.34427,0.03197,5482.42940,0.52697,2.00000,54.00000
9100.00000,1820.00000,32.87500,0.35115,0.01839,6052.86290,0.46171,2.00000,54.00000
9100.00000,1820.00000,37.37500,0.36757,0.05027,7114.74320,0.12539,2.00000,54.00000
1300.00000,3500.00000,39.25000,0.31414,0.09216,2939.15270,0.97947,2.00000,55.00000
1300.00000,3500.00000,39.75000,0.32536,0.10341,3817.65160,0.43455,2.00000,55.00000
